orig_name,true_class,doy,hour,station,station_set
108465_10030016.JPG,roe_deer,276,19,8229_2_F,s1
108466_10030017.JPG,roe_deer,276,19,8229_2_F,s1
108467_10030018.JPG,roe_deer,276,19,8229_2_F,s1
108487_10040038.JPG,red_squirrel,277,9,8229_2_F,s1
108491_10050042.JPG,red_fox,278,2,8229_2_F,s1
108492_10050043.JPG,red_fox,278,2,8229_2_F,s1
108493_10060044.JPG,others,279,0,8229_2_F,s1
108500_10060051.JPG,empty,279,0,8229_2_F,s1
108502_10060053.JPG,red_squirrel,279,6,8229_2_F,s1
108504_10060055.JPG,empty,279,6,8229_2_F,s1
108506_10070057.JPG,red_fox,280,5,8229_2_F,s1
108507_10070058.JPG,red_fox,280,5,8229_2_F,s1
108508_10070059.JPG,red_fox,280,5,8229_2_F,s1
108511_10080062.JPG,red_fox,281,1,8229_2_F,s1
108512_10080063.JPG,red_fox,281,1,8229_2_F,s1
108514_10080065.JPG,others,281,4,8229_2_F,s1
108515_10080066.JPG,others,281,4,8229_2_F,s1
108516_10080067.JPG,others,281,4,8229_2_F,s1
108517_10080068.JPG,others,281,4,8229_2_F,s1
108518_10080069.JPG,empty,281,4,8229_2_F,s1
108519_10080070.JPG,empty,281,4,8229_2_F,s1
108520_10080071.JPG,red_fox,281,6,8229_2_F,s1
108522_10080073.JPG,red_fox,281,6,8229_2_F,s1
108523_10080074.JPG,empty,281,6,8229_2_F,s1
108524_10080075.JPG,empty,281,6,8229_2_F,s1
108525_10080076.JPG,empty,281,6,8229_2_F,s1
108526_10090077.JPG,red_fox,282,5,8229_2_F,s1
108527_10090078.JPG,empty,282,5,8229_2_F,s1
108528_10090079.JPG,empty,282,5,8229_2_F,s1
108529_10100080.JPG,roe_deer,283,21,8229_2_F,s1
108530_10100081.JPG,roe_deer,283,21,8229_2_F,s1
108531_10100082.JPG,roe_deer,283,21,8229_2_F,s1
108533_10100084.JPG,roe_deer,283,21,8229_2_F,s1
108534_10100085.JPG,roe_deer,283,21,8229_2_F,s1
108536_10100087.JPG,empty,283,21,8229_2_F,s1
108537_10100088.JPG,empty,283,21,8229_2_F,s1
108538_10110089.JPG,red_fox,284,5,8229_2_F,s1
108539_10110090.JPG,red_fox,284,5,8229_2_F,s1
108540_10110091.JPG,red_fox,284,5,8229_2_F,s1
108541_10110092.JPG,red_fox,284,5,8229_2_F,s1
108542_10110093.JPG,red_fox,284,5,8229_2_F,s1
108544_10110095.JPG,red_fox,284,5,8229_2_F,s1
108545_10110096.JPG,red_fox,284,5,8229_2_F,s1
108546_10110097.JPG,red_fox,284,5,8229_2_F,s1
108547_10110098.JPG,red_fox,284,5,8229_2_F,s1
108549_10110100.JPG,empty,284,5,8229_2_F,s1
108562_10110113.JPG,red_squirrel,284,12,8229_2_F,s1
108565_10110116.JPG,empty,284,20,8229_2_F,s1
108566_10110117.JPG,empty,284,20,8229_2_F,s1
108568_10110119.JPG,roe_deer,284,20,8229_2_F,s1
108569_10110120.JPG,empty,284,20,8229_2_F,s1
108570_10110121.JPG,empty,284,20,8229_2_F,s1
108571_10110122.JPG,roe_deer,284,20,8229_2_F,s1
108572_10110123.JPG,roe_deer,284,20,8229_2_F,s1
108573_10110124.JPG,roe_deer,284,20,8229_2_F,s1
108574_10110125.JPG,roe_deer,284,20,8229_2_F,s1
108575_10110126.JPG,empty,284,20,8229_2_F,s1
108576_10110127.JPG,empty,284,20,8229_2_F,s1
108581_10120132.JPG,roe_deer,285,3,8229_2_F,s1
108582_10120133.JPG,roe_deer,285,3,8229_2_F,s1
108584_10120135.JPG,roe_deer,285,3,8229_2_F,s1
108585_10120136.JPG,roe_deer,285,3,8229_2_F,s1
108586_10120137.JPG,roe_deer,285,3,8229_2_F,s1
108587_10120138.JPG,empty,285,3,8229_2_F,s1
108589_10130140.JPG,red_fox,286,18,8229_2_F,s1
108590_10130141.JPG,red_fox,286,18,8229_2_F,s1
108591_10130142.JPG,red_fox,286,18,8229_2_F,s1
108592_10130143.JPG,red_fox,286,18,8229_2_F,s1
108594_10130145.JPG,empty,286,18,8229_2_F,s1
108595_10130146.JPG,red_fox,286,19,8229_2_F,s1
108596_10130147.JPG,red_fox,286,19,8229_2_F,s1
108597_10130148.JPG,red_fox,286,19,8229_2_F,s1
108598_10130149.JPG,red_fox,286,19,8229_2_F,s1
108599_10130150.JPG,red_fox,286,19,8229_2_F,s1
108600_10130151.JPG,red_fox,286,19,8229_2_F,s1
108601_10130152.JPG,red_fox,286,19,8229_2_F,s1
108603_10130154.JPG,empty,286,19,8229_2_F,s1
108605_10130156.JPG,others,286,19,8229_2_F,s1
108606_10130157.JPG,others,286,19,8229_2_F,s1
108608_10130159.JPG,others,286,19,8229_2_F,s1
108609_10130160.JPG,others,286,19,8229_2_F,s1
108613_10140164.JPG,red_fox,287,19,8229_2_F,s1
108614_10140165.JPG,red_fox,287,19,8229_2_F,s1
108615_10140166.JPG,empty,287,19,8229_2_F,s1
108617_10150168.JPG,empty,288,5,8229_2_F,s1
108618_10150169.JPG,empty,288,5,8229_2_F,s1
108619_10150170.JPG,roe_deer,288,5,8229_2_F,s1
108621_10150172.JPG,roe_deer,288,5,8229_2_F,s1
108622_10150173.JPG,roe_deer,288,5,8229_2_F,s1
108623_10150174.JPG,roe_deer,288,5,8229_2_F,s1
108624_10150175.JPG,empty,288,5,8229_2_F,s1
108625_10160176.JPG,red_fox,289,0,8229_2_F,s1
108626_10160177.JPG,others,289,0,8229_2_F,s1
108627_10160178.JPG,empty,289,0,8229_2_F,s1
108628_10160179.JPG,others,289,19,8229_2_F,s1
108629_10160180.JPG,red_fox,289,19,8229_2_F,s1
108630_10160181.JPG,red_fox,289,19,8229_2_F,s1
108631_10160182.JPG,red_fox,289,19,8229_2_F,s1
108632_10160183.JPG,red_fox,289,19,8229_2_F,s1
108634_10160185.JPG,red_fox,289,19,8229_2_F,s1
108635_10160186.JPG,empty,289,19,8229_2_F,s1
108636_10160187.JPG,empty,289,19,8229_2_F,s1
108637_10160188.JPG,others,289,23,8229_2_F,s1
108639_10160190.JPG,others,289,23,8229_2_F,s1
108642_10160193.JPG,empty,289,23,8229_2_F,s1
108643_10170194.JPG,red_fox,290,4,8229_2_F,s1
108644_10170195.JPG,red_fox,290,4,8229_2_F,s1
108645_10170196.JPG,red_fox,290,4,8229_2_F,s1
108646_10170197.JPG,red_fox,290,4,8229_2_F,s1
108647_10170198.JPG,empty,290,4,8229_2_F,s1
108648_10170199.JPG,empty,290,4,8229_2_F,s1
108649_10170200.JPG,empty,290,6,8229_2_F,s1
108650_10170201.JPG,empty,290,6,8229_2_F,s1
108652_10170203.JPG,others,290,18,8229_2_F,s1
108653_10170204.JPG,empty,290,18,8229_2_F,s1
108655_10170206.JPG,roe_deer,290,19,8229_2_F,s1
108656_10170207.JPG,roe_deer,290,19,8229_2_F,s1
108657_10170208.JPG,roe_deer,290,19,8229_2_F,s1
108658_10170209.JPG,roe_deer,290,19,8229_2_F,s1
108659_10170210.JPG,empty,290,19,8229_2_F,s1
108660_10170211.JPG,empty,290,19,8229_2_F,s1
108661_10170212.JPG,roe_deer,290,19,8229_2_F,s1
108662_10170213.JPG,roe_deer,290,19,8229_2_F,s1
108664_10170215.JPG,roe_deer,290,19,8229_2_F,s1
108665_10170216.JPG,roe_deer,290,19,8229_2_F,s1
108666_10170217.JPG,roe_deer,290,19,8229_2_F,s1
108667_10170218.JPG,empty,290,19,8229_2_F,s1
108668_10170219.JPG,empty,290,19,8229_2_F,s1
108669_10170220.JPG,empty,290,19,8229_2_F,s1
108671_10190222.JPG,red_fox,292,5,8229_2_F,s1
108672_10190223.JPG,red_fox,292,5,8229_2_F,s1
108673_10190224.JPG,empty,292,5,8229_2_F,s1
108674_10190225.JPG,empty,292,5,8229_2_F,s1
108675_10190226.JPG,empty,292,5,8229_2_F,s1
108676_10190227.JPG,red_fox,292,5,8229_2_F,s1
108677_10190228.JPG,red_fox,292,5,8229_2_F,s1
108680_10190231.JPG,empty,292,6,8229_2_F,s1
108691_10190242.JPG,roe_deer,292,17,8229_2_F,s1
108692_10190243.JPG,empty,292,17,8229_2_F,s1
108693_10190244.JPG,empty,292,17,8229_2_F,s1
108694_10200245.JPG,roe_deer,293,5,8229_2_F,s1
108696_10200247.JPG,roe_deer,293,5,8229_2_F,s1
108697_10200248.JPG,roe_deer,293,5,8229_2_F,s1
108698_10200249.JPG,roe_deer,293,5,8229_2_F,s1
108699_10200250.JPG,roe_deer,293,5,8229_2_F,s1
108700_10200251.JPG,roe_deer,293,5,8229_2_F,s1
108703_10200254.JPG,empty,293,5,8229_2_F,s1
108708_10200259.JPG,empty,293,5,8229_2_F,s1
108720_10210271.JPG,red_fox,294,5,8229_2_F,s1
108721_10210272.JPG,roe_deer,294,6,8229_2_F,s1
108722_10210273.JPG,empty,294,6,8229_2_F,s1
108723_10210274.JPG,empty,294,6,8229_2_F,s1
108727_10220278.JPG,red_fox,295,19,8229_2_F,s1
108728_10220279.JPG,red_fox,295,19,8229_2_F,s1
108729_10220280.JPG,red_fox,295,19,8229_2_F,s1
108730_10220281.JPG,red_fox,295,19,8229_2_F,s1
108734_10230285.JPG,red_fox,296,5,8229_2_F,s1
108735_10230286.JPG,empty,296,5,8229_2_F,s1
108736_10240287.JPG,red_squirrel,297,6,8229_2_F,s1
108737_10240288.JPG,empty,297,6,8229_2_F,s1
108738_10240289.JPG,empty,297,6,8229_2_F,s1
108742_10250293.JPG,red_fox,298,18,8229_2_F,s1
108744_10250295.JPG,red_fox,298,18,8229_2_F,s1
108745_10250296.JPG,red_fox,298,18,8229_2_F,s1
108746_10250297.JPG,red_fox,298,18,8229_2_F,s1
108747_10250298.JPG,red_fox,298,18,8229_2_F,s1
108748_10250299.JPG,red_fox,298,18,8229_2_F,s1
108749_10250300.JPG,red_fox,298,18,8229_2_F,s1
108750_10250301.JPG,red_fox,298,18,8229_2_F,s1
108751_10250302.JPG,red_fox,298,18,8229_2_F,s1
108752_10250303.JPG,red_fox,298,18,8229_2_F,s1
108753_10250304.JPG,red_fox,298,18,8229_2_F,s1
108754_10250305.JPG,red_fox,298,18,8229_2_F,s1
108755_10250306.JPG,red_fox,298,18,8229_2_F,s1
108756_10250307.JPG,red_fox,298,18,8229_2_F,s1
108757_10250308.JPG,red_fox,298,18,8229_2_F,s1
108763_10260314.JPG,red_squirrel,299,10,8229_2_F,s1
108764_10260315.JPG,empty,299,10,8229_2_F,s1
108765_10260316.JPG,empty,299,10,8229_2_F,s1
108766_10260317.JPG,red_fox,299,17,8229_2_F,s1
108768_10260319.JPG,red_fox,299,17,8229_2_F,s1
108769_10260320.JPG,red_fox,299,17,8229_2_F,s1
108770_10260321.JPG,empty,299,17,8229_2_F,s1
108771_10260322.JPG,empty,299,17,8229_2_F,s1
108774_10260325.JPG,red_fox,299,17,8229_2_F,s1
108776_10270327.JPG,roe_deer,300,6,8229_2_F,s1
108777_10270328.JPG,roe_deer,300,6,8229_2_F,s1
108778_10270329.JPG,roe_deer,300,6,8229_2_F,s1
108779_10270330.JPG,empty,300,6,8229_2_F,s1
108780_10270331.JPG,empty,300,6,8229_2_F,s1
108787_10270338.JPG,red_fox,300,18,8229_2_F,s1
108790_10270341.JPG,roe_deer,300,19,8229_2_F,s1
108791_10270342.JPG,roe_deer,300,19,8229_2_F,s1
108792_10270343.JPG,roe_deer,300,19,8229_2_F,s1
108793_10270344.JPG,roe_deer,300,19,8229_2_F,s1
108795_10270346.JPG,roe_deer,300,19,8229_2_F,s1
108796_10270347.JPG,roe_deer,300,19,8229_2_F,s1
108797_10270348.JPG,roe_deer,300,19,8229_2_F,s1
108801_10270352.JPG,roe_deer,300,19,8229_2_F,s1
108802_10270353.JPG,empty,300,19,8229_2_F,s1
108805_10270356.JPG,roe_deer,300,23,8229_2_F,s1
108806_10270357.JPG,roe_deer,300,23,8229_2_F,s1
108807_10270358.JPG,roe_deer,300,23,8229_2_F,s1
108808_10270359.JPG,roe_deer,300,23,8229_2_F,s1
108809_10270360.JPG,roe_deer,300,23,8229_2_F,s1
108810_10270361.JPG,roe_deer,300,23,8229_2_F,s1
108811_10270362.JPG,roe_deer,300,23,8229_2_F,s1
108812_10270363.JPG,empty,300,23,8229_2_F,s1
108813_10270364.JPG,empty,300,23,8229_2_F,s1
108815_10280366.JPG,empty,301,7,8229_2_F,s1
108816_10280367.JPG,empty,301,7,8229_2_F,s1
108820_10280371.JPG,red_fox,301,13,8229_2_F,s1
108822_10280373.JPG,empty,301,13,8229_2_F,s1
108823_10280374.JPG,red_fox,301,16,8229_2_F,s1
108825_10280376.JPG,empty,301,16,8229_2_F,s1
108827_10290378.JPG,empty,302,6,8229_2_F,s1
108828_10290379.JPG,empty,302,6,8229_2_F,s1
108829_10290380.JPG,red_fox,302,18,8229_2_F,s1
108832_10300383.JPG,empty,303,3,8229_2_F,s1
108833_10300384.JPG,empty,303,3,8229_2_F,s1
108834_10300385.JPG,empty,303,3,8229_2_F,s1
108835_10300386.JPG,empty,303,3,8229_2_F,s1
108837_10300388.JPG,empty,303,3,8229_2_F,s1
108838_10300389.JPG,empty,303,3,8229_2_F,s1
108839_10300390.JPG,empty,303,3,8229_2_F,s1
108840_10300391.JPG,empty,303,3,8229_2_F,s1
108841_10300392.JPG,empty,303,3,8229_2_F,s1
108842_10300393.JPG,others,303,3,8229_2_F,s1
108844_10300395.JPG,red_fox,303,14,8229_2_F,s1
108848_10300399.JPG,empty,303,18,8229_2_F,s1
108849_10300400.JPG,empty,303,18,8229_2_F,s1
108850_10310401.JPG,empty,304,17,8229_2_F,s1
108851_10310402.JPG,empty,304,17,8229_2_F,s1
108852_10310403.JPG,empty,304,17,8229_2_F,s1
108853_11030404.JPG,red_fox,307,3,8229_2_F,s1
108856_11030407.JPG,others,307,3,8229_2_F,s1
108857_11030408.JPG,empty,307,3,8229_2_F,s1
108859_11030410.JPG,red_fox,307,3,8229_2_F,s1
108861_11030412.JPG,empty,307,3,8229_2_F,s1
108864_11030415.JPG,empty,307,7,8229_2_F,s1
108865_11030416.JPG,red_fox,307,17,8229_2_F,s1
108866_11030417.JPG,empty,307,17,8229_2_F,s1
108867_11030418.JPG,empty,307,17,8229_2_F,s1
108868_11030419.JPG,others,307,23,8229_2_F,s1
108869_11030420.JPG,empty,307,23,8229_2_F,s1
108870_11030421.JPG,empty,307,23,8229_2_F,s1
108871_11040422.JPG,red_fox,308,6,8229_2_F,s1
108872_11040423.JPG,red_fox,308,6,8229_2_F,s1
108873_11040424.JPG,empty,308,6,8229_2_F,s1
108874_11050425.JPG,red_fox,309,7,8229_2_F,s1
108875_11050426.JPG,empty,309,7,8229_2_F,s1
108876_11050427.JPG,empty,309,7,8229_2_F,s1
108877_11050428.JPG,red_fox,309,13,8229_2_F,s1
108880_11050431.JPG,red_fox,309,17,8229_2_F,s1
108881_11050432.JPG,empty,309,17,8229_2_F,s1
108882_11050433.JPG,empty,309,17,8229_2_F,s1
108883_11070434.JPG,red_fox,311,4,8229_2_F,s1
108884_11070435.JPG,empty,311,4,8229_2_F,s1
108885_11070436.JPG,empty,311,4,8229_2_F,s1
108886_11070437.JPG,roe_deer,311,6,8229_2_F,s1
108887_11070438.JPG,roe_deer,311,6,8229_2_F,s1
108888_11070439.JPG,roe_deer,311,6,8229_2_F,s1
108889_11070440.JPG,empty,311,16,8229_2_F,s1
108890_11070441.JPG,empty,311,16,8229_2_F,s1
108892_11080443.JPG,red_fox,312,17,8229_2_F,s1
108893_11080444.JPG,empty,312,17,8229_2_F,s1
108894_11080445.JPG,empty,312,17,8229_2_F,s1
108895_11080446.JPG,red_fox,312,17,8229_2_F,s1
108896_11080447.JPG,red_fox,312,17,8229_2_F,s1
108897_11080448.JPG,red_fox,312,17,8229_2_F,s1
108900_11080451.JPG,empty,312,17,8229_2_F,s1
108901_11080452.JPG,others,312,23,8229_2_F,s1
108902_11080453.JPG,empty,312,23,8229_2_F,s1
108904_11090455.JPG,empty,313,4,8229_2_F,s1
108905_11090456.JPG,empty,313,4,8229_2_F,s1
108906_11090457.JPG,empty,313,4,8229_2_F,s1
108907_11090458.JPG,roe_deer,313,4,8229_2_F,s1
108908_11090459.JPG,roe_deer,313,4,8229_2_F,s1
108909_11090460.JPG,roe_deer,313,4,8229_2_F,s1
108910_11090461.JPG,roe_deer,313,4,8229_2_F,s1
108911_11090462.JPG,roe_deer,313,4,8229_2_F,s1
108912_11090463.JPG,roe_deer,313,4,8229_2_F,s1
108913_11090464.JPG,roe_deer,313,4,8229_2_F,s1
108915_11090466.JPG,roe_deer,313,4,8229_2_F,s1
108916_11090467.JPG,roe_deer,313,4,8229_2_F,s1
108917_11090468.JPG,roe_deer,313,4,8229_2_F,s1
108919_11090470.JPG,empty,313,4,8229_2_F,s1
108920_11090471.JPG,empty,313,4,8229_2_F,s1
108921_11090472.JPG,empty,313,4,8229_2_F,s1
108922_11090473.JPG,empty,313,4,8229_2_F,s1
108923_11090474.JPG,empty,313,4,8229_2_F,s1
108925_11100476.JPG,roe_deer,314,0,8229_2_F,s1
108926_11100477.JPG,roe_deer,314,0,8229_2_F,s1
108927_11100478.JPG,roe_deer,314,0,8229_2_F,s1
108928_11100479.JPG,roe_deer,314,0,8229_2_F,s1
108929_11100480.JPG,roe_deer,314,0,8229_2_F,s1
108930_11100481.JPG,roe_deer,314,0,8229_2_F,s1
108931_11100482.JPG,roe_deer,314,0,8229_2_F,s1
108932_11100483.JPG,empty,314,0,8229_2_F,s1
108933_11100484.JPG,empty,314,0,8229_2_F,s1
108934_11100485.JPG,red_fox,314,3,8229_2_F,s1
108935_11100486.JPG,red_fox,314,3,8229_2_F,s1
108936_11100487.JPG,red_fox,314,3,8229_2_F,s1
108937_11100488.JPG,red_fox,314,3,8229_2_F,s1
108939_11100490.JPG,empty,314,3,8229_2_F,s1
108940_11100491.JPG,red_fox,314,4,8229_2_F,s1
108941_11100492.JPG,red_fox,314,4,8229_2_F,s1
108942_11100493.JPG,red_fox,314,4,8229_2_F,s1
108943_11100494.JPG,red_squirrel,314,7,8229_2_F,s1
108944_11100495.JPG,empty,314,7,8229_2_F,s1
108945_11100496.JPG,empty,314,7,8229_2_F,s1
108954_11110505.JPG,roe_deer,315,4,8229_2_F,s1
108955_11110506.JPG,roe_deer,315,4,8229_2_F,s1
108957_11110508.JPG,roe_deer,315,4,8229_2_F,s1
108958_11130509.JPG,european_hare,317,5,8229_2_F,s1
108959_11130510.JPG,european_hare,317,5,8229_2_F,s1
108961_11130512.JPG,european_hare,317,5,8229_2_F,s1
108963_11130514.JPG,empty,317,5,8229_2_F,s1
108964_11140515.JPG,others,318,0,8229_2_F,s1
108965_11140516.JPG,others,318,0,8229_2_F,s1
108966_11140517.JPG,others,318,0,8229_2_F,s1
108968_11140519.JPG,red_fox,318,19,8229_2_F,s1
108969_11140520.JPG,red_fox,318,19,8229_2_F,s1
108970_11150521.JPG,roe_deer,319,6,8229_2_F,s1
108971_11150522.JPG,roe_deer,319,6,8229_2_F,s1
108972_11150523.JPG,roe_deer,319,6,8229_2_F,s1
108973_11150524.JPG,roe_deer,319,6,8229_2_F,s1
108974_11150525.JPG,roe_deer,319,6,8229_2_F,s1
108976_11150527.JPG,roe_deer,319,6,8229_2_F,s1
108977_11150528.JPG,roe_deer,319,6,8229_2_F,s1
108978_11150529.JPG,roe_deer,319,6,8229_2_F,s1
108979_11150530.JPG,roe_deer,319,6,8229_2_F,s1
108982_11150533.JPG,roe_deer,319,6,8229_2_F,s1
108983_11150534.JPG,roe_deer,319,6,8229_2_F,s1
108984_11150535.JPG,roe_deer,319,6,8229_2_F,s1
108986_11150537.JPG,roe_deer,319,7,8229_2_F,s1
108987_11150538.JPG,roe_deer,319,7,8229_2_F,s1
108988_11150539.JPG,roe_deer,319,7,8229_2_F,s1
108990_11150541.JPG,roe_deer,319,7,8229_2_F,s1
108991_11150542.JPG,red_fox,319,7,8229_2_F,s1
108992_11150543.JPG,others,319,7,8229_2_F,s1
109000_11170551.JPG,red_fox,321,6,8229_2_F,s1
109001_11170552.JPG,empty,321,6,8229_2_F,s1
109002_11170553.JPG,empty,321,6,8229_2_F,s1
109003_11180554.JPG,red_fox,322,6,8229_2_F,s1
109005_11180556.JPG,empty,322,6,8229_2_F,s1
109006_11180557.JPG,empty,322,7,8229_2_F,s1
109007_11180558.JPG,red_fox,322,7,8229_2_F,s1
109008_11180559.JPG,red_fox,322,7,8229_2_F,s1
109009_11190560.JPG,others,323,22,8229_2_F,s1
109012_11200563.JPG,red_squirrel,324,8,8229_2_F,s1
109013_11200564.JPG,red_squirrel,324,8,8229_2_F,s1
109016_11200567.JPG,empty,324,16,8229_2_F,s1
109017_11200568.JPG,others,324,16,8229_2_F,s1
109019_11200570.JPG,empty,324,16,8229_2_F,s1
109022_11200573.JPG,empty,324,18,8229_2_F,s1
109023_11200574.JPG,empty,324,18,8229_2_F,s1
109024_11220575.JPG,empty,326,7,8229_2_F,s1
109026_11220577.JPG,others,326,7,8229_2_F,s1
109027_11220578.JPG,red_fox,326,16,8229_2_F,s1
109028_11220579.JPG,empty,326,16,8229_2_F,s1
109029_11220580.JPG,empty,326,16,8229_2_F,s1
109031_11230582.JPG,empty,327,3,8229_2_F,s1
109033_11230584.JPG,others,327,3,8229_2_F,s1
109034_11230585.JPG,others,327,3,8229_2_F,s1
109035_11230586.JPG,others,327,3,8229_2_F,s1
109036_11230587.JPG,red_fox,327,7,8229_2_F,s1
109037_11230588.JPG,red_fox,327,7,8229_2_F,s1
109038_11230589.JPG,red_fox,327,7,8229_2_F,s1
109039_11230590.JPG,red_fox,327,7,8229_2_F,s1
109040_11230591.JPG,empty,327,7,8229_2_F,s1
109041_11230592.JPG,empty,327,7,8229_2_F,s1
109042_11240593.JPG,red_squirrel,328,7,8229_2_F,s1
109043_11240594.JPG,red_squirrel,328,7,8229_2_F,s1
109044_11240595.JPG,red_squirrel,328,7,8229_2_F,s1
109046_11240597.JPG,empty,328,7,8229_2_F,s1
109047_11240598.JPG,empty,328,7,8229_2_F,s1
109048_11240599.JPG,red_squirrel,328,7,8229_2_F,s1
109049_11240600.JPG,empty,328,7,8229_2_F,s1
109060_11250611.JPG,roe_deer,329,7,8229_2_F,s1
109061_11250612.JPG,roe_deer,329,7,8229_2_F,s1
109063_11250614.JPG,roe_deer,329,7,8229_2_F,s1
109064_11250615.JPG,roe_deer,329,7,8229_2_F,s1
109067_11250618.JPG,empty,329,18,8229_2_F,s1
109068_11250619.JPG,others,329,18,8229_2_F,s1
109069_11260620.JPG,red_fox,330,7,8229_2_F,s1
109070_11260621.JPG,empty,330,7,8229_2_F,s1
109072_11260623.JPG,red_fox,330,19,8229_2_F,s1
109073_11260624.JPG,red_fox,330,19,8229_2_F,s1
109074_11260625.JPG,red_fox,330,19,8229_2_F,s1
109075_11280626.JPG,red_fox,332,5,8229_2_F,s1
109076_11280627.JPG,red_fox,332,5,8229_2_F,s1
109077_11280628.JPG,red_fox,332,5,8229_2_F,s1
109078_11280629.JPG,red_fox,332,5,8229_2_F,s1
109079_11280630.JPG,red_fox,332,5,8229_2_F,s1
109081_11280632.JPG,red_fox,332,5,8229_2_F,s1
109082_11280633.JPG,empty,332,5,8229_2_F,s1
109084_11280635.JPG,red_fox,332,5,8229_2_F,s1
109085_11280636.JPG,red_fox,332,5,8229_2_F,s1
109087_11280638.JPG,red_fox,332,5,8229_2_F,s1
109088_11280639.JPG,empty,332,5,8229_2_F,s1
109089_11280640.JPG,empty,332,5,8229_2_F,s1
109090_12010641.JPG,others,335,3,8229_2_F,s1
109091_12010642.JPG,others,335,3,8229_2_F,s1
109093_12010644.JPG,others,335,3,8229_2_F,s1
109094_12010645.JPG,others,335,3,8229_2_F,s1
109095_12010646.JPG,others,335,3,8229_2_F,s1
109098_12010649.JPG,others,335,3,8229_2_F,s1
109099_12010650.JPG,others,335,3,8229_2_F,s1
109101_12010652.JPG,others,335,3,8229_2_F,s1
109103_12010654.JPG,others,335,3,8229_2_F,s1
109106_12010657.JPG,empty,335,3,8229_2_F,s1
109107_12010658.JPG,empty,335,3,8229_2_F,s1
109108_12010659.JPG,red_fox,335,10,8229_2_F,s1
109111_12010662.JPG,red_fox,335,10,8229_2_F,s1
109112_12010663.JPG,red_fox,335,10,8229_2_F,s1
109113_12010664.JPG,empty,335,10,8229_2_F,s1
109115_12010666.JPG,roe_deer,335,20,8229_2_F,s1
109116_12010667.JPG,roe_deer,335,20,8229_2_F,s1
109117_12010668.JPG,roe_deer,335,20,8229_2_F,s1
109118_12010669.JPG,roe_deer,335,20,8229_2_F,s1
109119_12010670.JPG,roe_deer,335,20,8229_2_F,s1
109120_12030671.JPG,red_fox,337,17,8229_2_F,s1
109121_12030672.JPG,red_fox,337,17,8229_2_F,s1
109122_12030673.JPG,empty,337,17,8229_2_F,s1
109123_12030674.JPG,red_fox,337,21,8229_2_F,s1
109124_12030675.JPG,red_fox,337,21,8229_2_F,s1
109125_12030676.JPG,red_fox,337,21,8229_2_F,s1
109126_12030677.JPG,empty,337,21,8229_2_F,s1
109127_12030678.JPG,empty,337,21,8229_2_F,s1
109128_12030679.JPG,empty,337,21,8229_2_F,s1
109129_12110680.JPG,roe_deer,345,8,8229_2_F,s1
109130_12110681.JPG,roe_deer,345,8,8229_2_F,s1
109131_12110682.JPG,roe_deer,345,8,8229_2_F,s1
109133_12110684.JPG,empty,345,8,8229_2_F,s1
109134_12110685.JPG,empty,345,8,8229_2_F,s1
109141_12120692.JPG,roe_deer,346,6,8229_2_F,s1
109142_12120693.JPG,roe_deer,346,6,8229_2_F,s1
109150_12130701.JPG,red_fox,347,17,8229_2_F,s1
109151_12130702.JPG,red_fox,347,17,8229_2_F,s1
109153_12130704.JPG,red_fox,347,17,8229_2_F,s1
109154_12130705.JPG,red_fox,347,17,8229_2_F,s1
109155_12130706.JPG,red_fox,347,17,8229_2_F,s1
109156_12140707.JPG,red_fox,348,4,8229_2_F,s1
109157_12140708.JPG,empty,348,4,8229_2_F,s1
109158_12140709.JPG,empty,348,4,8229_2_F,s1
109159_12140710.JPG,others,348,19,8229_2_F,s1
109161_12140712.JPG,empty,348,19,8229_2_F,s1
109163_12150714.JPG,empty,349,21,8229_2_F,s1
109164_12150715.JPG,empty,349,21,8229_2_F,s1
109165_12160716.JPG,roe_deer,350,6,8229_2_F,s1
109166_12160717.JPG,roe_deer,350,6,8229_2_F,s1
109167_12160718.JPG,roe_deer,350,6,8229_2_F,s1
109168_12160719.JPG,roe_deer,350,6,8229_2_F,s1
109170_12160721.JPG,roe_deer,350,6,8229_2_F,s1
109174_12160725.JPG,roe_deer,350,6,8229_2_F,s1
109175_12160726.JPG,roe_deer,350,6,8229_2_F,s1
109176_12160727.JPG,roe_deer,350,6,8229_2_F,s1
109180_12170731.JPG,others,351,5,8229_2_F,s1
109182_12170733.JPG,empty,351,5,8229_2_F,s1
109183_12170734.JPG,red_fox,351,8,8229_2_F,s1
109184_12170735.JPG,red_fox,351,8,8229_2_F,s1
109185_12170736.JPG,empty,351,8,8229_2_F,s1
109186_12180737.JPG,others,352,23,8229_2_F,s1
109187_12180738.JPG,empty,352,23,8229_2_F,s1
109188_12180739.JPG,empty,352,23,8229_2_F,s1
109190_12200741.JPG,empty,354,0,8229_2_F,s1
109191_12200742.JPG,empty,354,0,8229_2_F,s1
109193_12220744.JPG,roe_deer,356,6,8229_2_F,s1
109194_12220745.JPG,roe_deer,356,6,8229_2_F,s1
109195_12220746.JPG,others,356,6,8229_2_F,s1
109196_12220747.JPG,empty,356,6,8229_2_F,s1
109198_12220749.JPG,empty,356,7,8229_2_F,s1
109201_12220752.JPG,roe_deer,356,8,8229_2_F,s1
109202_12220753.JPG,roe_deer,356,8,8229_2_F,s1
